,word,vec
46174,you don't need a weatherman to know which way the you don't need a weatherman to know which way the wind blows,
46175,supposition,
46176,assumption,
46177,assumed position,
46178,postulation,
46179,condition,
46180,presupposition,
46181,hypothesis,
46182,blue sky hypothesis,
46183,postulate,
46184,postulatum,
46185,theory,
46186,thesis,
46187,theorem,
46188,data,
46189,proposition,
46190,position,
46191,proposal,
46192,presumption,
46193,divination,
46194,conjecture,
46195,guess,
46196,guesswork,
46197,speculation,
46198,rough guess,
46199,shot,
46200,shot in the dark,
46201,conjecturality,
46202,surmise,
46203,suspicion,
46204,sneaking suspicion,
46205,estimate,
46206,approximation,
46207,inkling,
46208,suggestion,
46209,hint,
46210,intimation,
46211,notion,
46212,impression,
46213,bare supposition,
46214,vague supposition,
46215,loose supposition,
46216,loose suggestion,
46217,association of ideas,
46218,metonym,
46219,metonymy,
46220,simile,
46221,conceit,
46222,idea,
46223,thought,
46224,original idea,
46225,invention,
46226,suppose,
46227,conjecture,
46228,surmise,
46229,suspect,
46230,guess,
46231,divine,
46232,theorize,
46233,presume,
46234,presurmise,
46235,presuppose,
46236,assume,
46237,fancy,
46238,wis,
46239,take it,
46240,give a guess,
46241,speculate,
46242,believe,
46243,dare say,
46244,take it into one's head,
46245,take for granted,
46246,imagine,
46247,put forth,
46248,propound,
46249,propose,
46250,start,
46251,put a case,
46252,submit,
46253,move,
46254,make a motion,
46255,hazard out,
46256,throw out a suggestion,
46257,put forward a suggestion,
46258,put forward conjecture,
46259,allude to,
46260,suggest,
46261,hint,
46262,put it into one's head,
46263,suggest itself,
46264,run in the head,
46265,marvel if,
46266,wonder if,
46267,wonder whether,
46268,supposing,
46269,given,
46270,mooted,
46271,postulatory,
46272,assumed,
46273,supposititious,
46274,suppositive,
46275,suppositious,
46276,gratuitous,
46277,speculative,
46278,conjectural,
46279,hypothetical,
46280,theoretical,
46281,academic,
46282,supposable,
46283,presumptive,
46284,putative,
46285,suppositional,
46286,suggestive,
46287,allusive,
46288,if,
46289,if so be,
46290,an,
46291,on the supposition,
46292,ex hypothesi,
46293,in the case,
46294,in the event of,
46295,quasi,
46296,as if,
46297,provided,
46298,perhaps,
46299,for aught one knows,
46300,analogy,
46301,association,
46302,association of ideas,
46303,metaphor,
46304,analogical thinking,
46305,free association,
46306,train of thought,
46307,analogical,
46308,imagination,
46309,originality,
46310,invention,
46311,fancy,
46312,inspiration,
46313,verve,
46314,warm imagination,
46315,heated imagination,
46316,excited imagination,
46317,sanguine imagination,
46318,ardent imagination,
46319,fiery imagination,
46320,boiling imagination,
46321,wild imagination,
46322,bold imagination,
46323,daring imagination,
46324,playful imagination,
46325,lively imagination,
46326,fertile imagination,
46327,fancy,
46328,mind's eye,
46329,such stuff as dreams are made of,
46330,ideality,
46331,idealism,
46332,romanticism,
46333,utopianism,
46334,castle-building,
46335,dreaming,
46336,phrensy,
46337,frenzy,
46338,ecstasy,
46339,extasy,
46340,calenture,
46341,reverie,
46342,trance,
46343,day dream,
46344,golden dream,
46345,somnambulism,
46346,conception,
46347,Vorstellung,
46348,excogitation,
46349,a fine frenzy,
46350,cloudland,
46351,dreamland,
46352,flight of fancy,
46353,fumes of fancy,
46354,thick coming fancies,
46355,creation of the brain,
46356,coinage of the brain,
46357,imagery,
46358,conceit,
46359,maggot,
46360,figment,
46361,myth,
46362,dream,
46363,vision,
46364,shadow,
46365,chimera,
46366,phantasm,
46367,phantasy,
46368,fantasy,
46369,fancy,
46370,whim,
46371,whimsey,
46372,whimsy,
46373,vagary,
46374,rhapsody,
46375,romance,
46376,gest,
46377,geste,
46378,extravaganza,
46379,air drawn dagger,
46380,bugbear,
46381,nightmare,
46382,flying Dutchman,
46383,great sea serpent,
46384,man in the moon,
46385,castle in the air,
46386,pipe dream,
46387,pie-in-the-sky,
46388,chateau en Espagne,
46389,Utopia,
46390,Atlantis,
46391,happy valley,
46392,millennium,
46393,fairyland,
46394,land of Prester John,
46395,kindgom of Micomicon,
46396,work of fiction,
46397,Arabian nights,
46398,le pot au lait,
46399,dream of Alnashar,
46400,illusion,
46401,phantom,
46402,Fata Morgana,
46403,vapor,
46404,stretch of the imagination,
46405,mythogenesis,
46406,idealist,
46407,romanticist,
46408,visionary,
46409,mopus,
46410,romancer,
46411,dreamer,
46412,somnambulist,
46413,rhapsodist,
46414,castle-buildier,
46415,fanciful projector,
46416,imagine,
46417,fancy,
46418,conceive,
46419,idealize,
46420,realize,
46421,dream,
46422,dream of,
46423,dream up,
46424,give to airy nothing a local habitation and a give to airy nothing a local habitation and a name,
46425,create,
46426,originate,
46427,devise,
46428,invent,
46429,coin,
46430,fabricate,
46431,improvise,
46432,strike out something new,
46433,set one's wits to work,
46434,strain one's invention,
46435,crack one's invention,
46436,rack one's brains,
46437,ransack one's brains,
46438,cudgel one's brains,
46439,excogitate,
46440,brainstorm,
46441,give play,
46442,give the reins,
46443,give a loose to the imagination,
46444,give fancy,
46445,indulge in reverie,
46446,visualize,
46447,envision,
46448,conjure up a vision,
46449,fancy oneself,
46450,represent oneself,
46451,picture,
46452,picture-oneself,
46453,figure to oneself,
46454,vorstellen,
46455,float in the mind,
46456,suggest itself,
46457,imagined,
46458,ben trovato,
46459,air drawn,
46460,airbuilt,
46461,imagining,
46462,imaginative,
46463,original,
46464,inventive,
46465,creative,
46466,fertile,
46467,romantic,
46468,high flown,
46469,flighty,
46470,extravagant,
46471,fanatic,
46472,enthusiastic,
46473,unrealistic,
46474,Utopian,
46475,Quixotic,
46476,ideal,
46477,unreal,
46478,in the clouds,
46479,in nubibus,
46480,unsubsantial,
46481,illusory,
46482,fabulous,
46483,legendary,
46484,mythical,
46485,mythic,
46486,mythological,
46487,chimerical,
46488,imaginary,
46489,visionary,
46490,notional,
46491,fancy,
46492,fanciful,
46493,fantastic,
46494,fantastical,
46495,whimsical,
46496,fairy,
46497,fairy-like,
46498,gestic,
46499,a change came o'er the spirit of my dream,
46500,aegri somnia vana,
46501,dolphinum appingit sylvis in fluctibus dolphinum appingit sylvis in fluctibus aprum,
46502,fancy light from fancy caught,
46503,imagination rules the world,
46504,l'imagination gallope,
46505,le jugement ne va que le pas,
46506,musaeo contingens cuncta lepore,
46507,tous songes sont mensonges,
46508,Wahrheil und Dichtung,
46509,meaning,
46510,signification,
46511,significance,
46512,sense,
46513,expression,
46514,import,
46515,purport,
46516,force,
46517,drift,
46518,tenor,
46519,spirit,
46520,bearing,
46521,coloring,
46522,scope,
46523,        ,
46524,substance,
46525,gist,
46526,essence,
46527,marrow,
46528,spirit,
46529,matter,
46530,subject,
46531,subject matter,
46532,argument,
46533,text,
46534,sum and substance,
46535,general meaning,
46536,broad meaning,
46537,substantial meaning,
46538,colloquial meaning,
46539,literal meaning,
46540,plain meaning,
46541,simple meaning,
46542,natural meaning,
46543,unstrained meaning,
46544,true meaning,
46545,honest meaning,
46546,prima facie meaning,
46547,letter of the law,
46548,literally,
46549,after acceptation,
46550,synonym,
46551,implication,
46552,allusion,
46553,suggestion,
46554,figure of speech,
46555,acceptation,
46556,mean,
46557,signify,
46558,express,
46559,import,
46560,purport,
46561,convey,
46562,imply,
46563,breathe,
46564,indicate,
46565,bespeak,
46566,bear a sense,
46567,tell of,
46568,speak of,
46569,touch on,
46570,point to,
46571,allude to,
46572,drive at,
46573,involve,
46574,declare,
46575,understand by,
46576,meaning,
46577,expressive,
46578,suggestive,
46579,allusive,
46580,significant,
46581,significative,
46582,significatory,
46583,pithy,
46584,full of meaning,
46585,pregnant with meaning,
46586,declaratory,
46587,intelligible,
46588,literal,
46589,synonymous,
46590,tantamount,
46591,implied,
46592,explicit,
46593,to that effect,
46594,that is to say,
46595,meaninglessness,
46596,unmeaningness,
46597,scrabble,
46598,empty sound,
46599,dead letter,
46600,vox et praeterea nihil,
46601,"a tale told by an idiot, full of sound and fury, a tale told by an idiot, full of sound and fury, signifying nothing",
46602,sounding brass and a tinkling cymbal,
46603,nonsense,
46604,utter nonsense,
46605,gibberish,
46606,jargon,
46607,jabber,
46608,mere words,
46609,hocus-pocus,
46610,fustian,
46611,rant,
46612,bombast,
46613,balderdash,
46614,palaver,
46615,flummery,
46616,verbiage,
46617,babble,
46618,baverdage,
46619,baragouin,
46620,platitude,
46621,niaiserie,
46622,inanity,
46623,flap-doodle,
46624,rigmarole,
46625,rodomontade,
46626,truism,
46627,nugae canorae,
46628,twaddle,
46629,twattle,
46630,fudge,
46631,trash,
46632,garbage,
46633,humbug,
46634,poppy-cock,
46635,stuff,
46636,stuff and nonsense,
46637,bosh,
46638,rubbish,
46639,moonshine,
46640,wish-wash,
46641,fiddle-faddle,
46642,absurdity,
46643,vagueness,
46644,boilerplate,
46645,clich¦,
46646,mean nothing,
46647,be unmeaning,
46648,twaddle,
46649,quibble,
46650,scrabble,
46651,unmeaning,
46652,meaningless,
46653,senseless,
46654,nonsensical,
46655,void of sense,
46656,inexpressive,
46657,unexpressive,
46658,vacant,
46659,not significant,
46660,insignificant,
46661,trashy,
46662,washy,
46663,trumpery,
46664,trivial,
46665,fiddle-faddle,
46666,twaddling,
46667,quibbling,
46668,unmeant,
46669,not expressed,
46670,tacit,
46671,inexpressible,
46672,undefinable,
46673,incommunicable,
46674,intelligibility,
46675,clearness,
46676,explicitness,
46677,lucidity,
46678,comprehensibility,
46679,perspicuity,
46680,legibility,
46681,plain speaking,
46682,precision,
46683,phonanta synetoisy,
46684,a word to the wise,
46685,be intelligible,
46686,speak for itself,
46687,speak volumes,
46688,tell its own tale,
46689,lie on the surface,
46690,render intelligible,
46691,popularize,
46692,simplify,
46693,clear up,
46694,elucidate,
46695,understand,
46696,comprehend,
46697,take,
46698,take in,
46699,catch,
46700,grasp,
46701,follow,
46702,collect,
46703,master,
46704,make out,
46705,see with half an eye,
46706,see daylight,
46707,see one's way,
46708,enter into the ideas of,
46709,come to an understanding,
46710,intelligible,
46711,clear,
46712,clear as day,
46713,clear as noonday,
46714,lucid,
46715,perspicuous,
46716,transpicuous,
46717,luminous,
46718,transparent,
46719,easily understood,
46720,easy to understand,
46721,for the million,
46722,intelligible to the meanest capacity,
46723,popularized,
46724,plain,
46725,distinct,
46726,explicit,
46727,positive,
46728,definite,
46729,graphic,
46730,expressive,
46731,illustrative,
46732,unambiguous,
46733,unequivocal,
46734,unmistakable,
46735,unconfused,
46736,legible,
46737,recognizable,
46738,obvious,
46739,in plain terms,
46740,in plain words,
46741,in plain English,
46742,he that runs may read,
46743,unintelligibility,
46744,incomprehensibility,
46745,imperspicuity,
46746,inconceivableness,
46747,vagueness,
46748,obscurity,
46749,ambiguity,
46750,doubtful meaning,
46751,uncertainty,
46752,perplexity,
46753,spinosity,
46754,obscurum per obscurius,
46755,mystification,
46756,latency,
46757,transcendentalism,
46758,paradox,
46759,oxymoron,
46760,riddle,
46761,enigma,
46762,puzzle,
46763,diagnus vindice nodus,
46764,sealed book,
46765,steganography,
46766,freemasonry,
46767,pons asinorum,
46768,asses' bridge,
46769,high Dutch,
46770,Greek,
46771,Hebrew,
46772,jargon,
46773,be unintelligible,
46774,require explanation,
46775,have a doubtful meaning,
46776,pass comprehension,
46777,render unintelligible,
46778,conceal,
46779,darken,
46780,confuse,
46781,perplex,
46782,not understand,
46783,lose,
46784,lose the clue,
46785,miss,
46786,not know what to make of,
46787,be able to make nothing of,
46788,give it up,
46789,not be able to account for,
46790,not be able to make either head or tail of,
46791,be at sea,
46792,wonder,
46793,see through a glass darkly,
46794,not understand one another,
46795,play at cross purposes,
46796,unintelligible,
46797,unaccountable,
46798,undecipherable,
46799,undiscoverable,
46800,unknowable,
46801,unfathomable,
46802,incognizable,
46803,inexplicable,
46804,inscrutable,
46805,inapprehensible,
46806,incomprehensible,
46807,insolvable,
46808,insoluble,
46809,impenetrable,
46810,illegible,
46811,as Greek to one,
46812,unexplained,
46813,paradoxical,
46814,enigmatic,
46815,enigmatical,
46816,puzzling,
46817,indecipherable,
46818,obscure,
46819,dark,
46820,muddy,
46821,clear as mud,
46822,seen through a mist,
46823,dim,
46824,nebulous,
46825,shrouded in mystery,
46826,opaque,
46827,dense,
46828,undiscernible,
46829,misty,
46830,hidden,
46831,latent,
46832,indefinite,
46833,garbled,
46834,perplexed,
46835,undetermined,
46836,vague,
46837,loose,
46838,ambiguous,
46839,mysterious,
46840,mystic,
46841,mystical,
46842,acroamatic,
46843,acroamatical,
46844,metempirical,
46845,transcendental,
46846,occult,
46847,recondite,
46848,abstruse,
46849,crabbed,
46850,inconceivable,
46851,inconceptible,
46852,searchless,
46853,above comprehension,
46854,beyond comprehension,
46855,past comprehension,
46856,beyond one's depth,
46857,unconceived,
46858,inexpressible,
46859,undefinable,
46860,incommunicable,
46861,unpredictable,
46862,unforeseeable,
46863,it's Greek to me,
46864,equivocalness,
46865,double meaning,
46866,ambiguity,
46867,double entente,
46868,double entendre,
46869,pun,
46870,paragram,
46871,calembour,
46872,quibble,
46873,equivoque,
46874,anagram,
46875,conundrum,
46876,play on words,
46877,word play,
46878,homonym,
46879,homonymy,
46880,amphiboly,
46881,amphibology,
46882,ambilogy,
46883,ambiloquy,
46884,Sphinx,
46885,Delphic oracle,
46886,equivocation,
46887,white lie,
46888,mental reservation,
46889,paltering,
46890,be equivocal,
46891,have two meanings,
46892,equivocate,
46893,equivocal,
46894,ambiguous,
46895,amphibolous,
46896,homonymous,
46897,double-tongued,
46898,enigmatical,
46899,indeterminate,
46900,on the one hand,
46901,on the other hand,
46902,figure of speech,
46903,facon de parler,
46904,way of speaking,
46905,colloquialism,
46906,phrase,
46907,figure,
46908,trope,
46909,metaphor,
46910,enallage,
46911,catachresis,
46912,metonymy,
46913,synecdoche,
46914,autonomasia,
46915,irony,
46916,figurativeness,
46917,image,
46918,imagery,
46919,metalepsis,
46920,type,
46921,anagoge,
46922,simile,
46923,personification,
46924,prosopopoeia,
46925,allegory,
46926,apologue,
46927,parable,
46928,fable,
46929,allusion,
46930,adumbration,
46931,application,
46932,exaggeration,
46933,hyperbole,
46934,association,
46935,association of ideas,
46936,employ a metaphor,
46937,personify,
46938,allegorize,
46939,adumbrate,
46940,shadow forth,
46941,apply,
46942,allude to,
46943,metaphorical,
46944,figurative,
46945,catachrestical,
46946,typical,
46947,tralatitious,
46948,parabolic,
46949,allegorical,
46950,allusive,
46951,anagogical,
46952,ironical,
46953,colloquial,
46954,tropical,
46955,so to speak,
46956,so to say,
46957,so to express oneself,
46958,as it were,
46959,mutato nomine de te fabula narratur,
46960,interpretation,
46961,definition,
46962,explanation,
46963,explication,
46964,solution,
46965,answer,
46966,rationale,
46967,plain interpretation,
46968,simple interpretation,
46969,strict interpretation,
46970,meaning,
46971,translation,
46972,rendering,
46973,rendition,
46974,redition,
46975,literal translation,
46976,free translation,
46977,key,
46978,secret,
46979,clew,
46980,clavis,
46981,crib,
46982,pony,
46983,trot,
46984,exegesis,
46985,expounding,
46986,exposition,
46987,hermeneutics,
46988,comment,
46989,commentary,
46990,inference,
46991,illustration,
46992,exemplification,
46993,gloss,
46994,annotation,
46995,scholium,
46996,note,
46997,elucidation,
46998,dilucidation,
46999,eclaircissement,
47000,mot d'enigme,
47001,        ,
47002,symptomatology,
47003,semiology,
47004,semeiology,
47005,semiotics,
47006,metoposcopy,
47007,physiognomy,
47008,paleography,
47009,oneirology acception,
47010,acceptation,
47011,acceptance,
47012,light,
47013,reading,
47014,lection,
47015,construction,
47016,version,
47017,equivalent,
47018,equivalent meaning,
47019,synonym,
47020,paraphrase,
47021,metaphrase,
47022,convertible terms,
47023,apposition,
47024,dictionary,
47025,polyglot,
47026,interpret,
47027,explain,
47028,define,
47029,construe,
47030,translate,
47031,render,
47032,do into,
47033,turn into,
47034,transfuse the sense of,
47035,find out,
47036,the meaning of,
47037,read,
47038,spell out,
47039,make out,
47040,decipher,
47041,unravel,
47042,disentangle,
47043,find the key of,
47044,enucleate,
47045,resolve,
47046,solve,
47047,read between the lines,
47048,account for,
47049,find the cause,
47050,tell the cause of,
47051,throw light upon,
47052,shed light upon,
47053,shed new light upon,
47054,shed fresh light upon,
47055,clear up,
47056,clarify,
47057,elucidate,
47058,illustrate,
47059,exemplify,
47060,unfold,
47061,expound,
47062,comment upon,
47063,annotate,
47064,popularize,
47065,take in a particular sense,
47066,understand in a particular sense,
47067,receive in a particular sense,
47068,accept in a particular sense,
47069,understand by,
47070,put a construction on,
47071,be given to understand,
47072,explanatory,
47073,expository,
47074,explicative,
47075,explicatory,
47076,exegetical,
47077,construable,
47078,polyglot,
47079,literal,
47080,paraphrastic,
47081,metaphrastic,
47082,consignificative,
47083,synonymous,
47084,equivalent,
47085,in explanation,
47086,that is to say,
47087,id est,
47088,videlicet,
47089,to wit,
47090,namely,
47091,in other words,
47092,literally,
47093,strictly speaking,
47094,in plain,
47095,in plainer terms,
47096,in plainer words,
47097,in plainer English,
47098,more simply,
47099,misinterpretation,
47100,misapprehension,
47101,misunderstanding,
47102,misacceptation,
47103,misconstruction,
47104,misapplication,
47105,catachresis,
47106,eisegesis,
47107,cross-reading,
47108,cross-purposes,
47109,mistake,
47110,misrepresentation,
47111,perversion,
47112,exaggeration,
47113,false coloring,
47114,false construction,
47115,abuse of terms,
47116,parody,
47117,travesty,
47118,falsification,
47119,misinterpret,
47120,misapprehend,
47121,misunderstand,
47122,misconceive,
47123,misspell,
47124,mistranslate,
47125,misconstrue,
47126,misapply,
47127,mistake,
47128,misrepresent,
47129,pervert,
47130,explain wrongly,
47131,misstate,
47132,garble,
47133,distort,
47134,detort,
47135,travesty,
47136,play upon words,
47137,stretch the sense,
47138,strain the sense,
47139,stretch the meaning,
47140,strain the meaning,
47141,wrest the sense,
47142,wrest the meaning,
47143,explain away,
47144,put a bad construction on,
47145,put a false construction on,
47146,give a false coloring,
47147,be at cross purposes,
47148,play at cross purposes,
47149,misinterpreted,
47150,untranslated,
47151,untranslatable,
47152,interpreter,
47153,expositor,
47154,expounder,
47155,exponent,
47156,explainer,
47157,demonstrator,
47158,scholiast,
47159,commentator,
47160,annotator,
47161,metaphrast,
47162,paraphrast,
47163,glossarist,
47164,prolocutor,
47165,spokesman,
47166,speaker,
47167,mouthpiece,
47168,dragoman,
47169,courier,
47170,valet de place,
47171,cicerone,
47172,showman,
47173,oneirocritic,
47174,manifestation,
47175,plainness,
47176,plain speaking,
47177,expression,
47178,showing,
47179,exposition,
47180,demonstration,
47181,exhibition,
47182,production,
47183,display,
47184,show,
47185,showing off,
47186,premonstration,
47187,exhibit,
47188, [Thing shown,
47189,indication,
47190,publicity,
47191,disclosure,
47192,openness,
47193,panchement,
47194,evidence,
47195,make manifest,
47196,render manifest,
47197,bring forth,
47198,bring forward,
47199,bring to the front,
47200,bring into view,
47201,give notice,
47202,express,
47203,represent,
47204,set forth,
47205,exhibit,
47206,show,
47207,show up,
47208,expose,
47209,produce,
47210,hold up to view,
47211,expose to view,
47212,set before one,
47213,place before one,
47214,lay before one,
47215,one's eyes,
47216,tell to one's face,
47217,trot out,
47218,put through one's paces,
47219,bring to light,
47220,display,
47221,demonstrate,
47222,unroll,
47223,lay open,
47224,draw out,
47225,bring out,
47226,bring out in strong relief,
47227,call into notice,
47228,bring into notice,
47229,hold up the mirror,
47230,wear one's heart upon his sleeve,
47231,show one's face,
47232,show one's colors,
47233,manifest oneself,
47234,speak out,
47235,make no mystery,
47236,make no secret of,
47237,unfurl the flag,
47238,proclaim,
47239,indicate,
47240,disclose,
47241,elicit,
47242,be manifest,
47243,appear,
47244,transpire,
47245,speak for itself,
47246,stand to reason,
47247,stare one in the face,
47248,rear its head,
47249,give token,
47250,give sign,
47251,give indication of,
47252,tell its own tale,
47253,manifest,
47254,apparent,
47255,salient,
47256,striking,
47257,demonstrative,
47258,prominent,
47259,in the foreground,
47260,notable,
47261,pronounced,
47262,flagrant,
47263,notorious,
47264,arrant,
47265,stark staring,
47266,unshaded,
47267,glaring,
47268,defined,
47269,definite,
47270,distinct,
47271,conspicuous,
47272,obvious,
47273,evident,
47274,unmistakable,
47275,indubitable,
47276,not to be mistaken,
47277,palpable,
47278,self-evident,
47279,autoptical,
47280,intelligible,
47281,plain,
47282,clear,
47283,clear as day,
47284,clear as daylight,
47285,clear as noonday,
47286,plain as a pike staff,
47287,plain as the sun at noon-day,
47288,plain as the nose on one's face,
47289,plain as the way to parish church,
47290,explicit,
47291,overt,
47292,patent,
47293,express,
47294,ostensible,
47295,open,
47296,open as day,
47297,naked,
47298,bare,
47299,literal,
47300,downright,
47301,undisguised,
47302,exoteric,
47303,unreserved,
47304,frank,
47305,plain-spoken,
47306,candid,
47307,barefaced,
47308,manifested,
47309,disclosed,
47310,capable of being shown,
47311,producible,
47312,inconcealable,
47313,unconcealable,
47314,no secret,
47315,manifestly,
47316,openly,
47317,before one's eyes,
47318,under one's nose,
47319,to one's face,
47320,face to face,
47321,above board,
47322,cartes sur table,
47323,on the stage,
47324,in open court,
47325,in the open streets,
47326,in market overt,
47327,in the face of day,
47328,face of heaven,
47329,in broad daylight,
47330,in open daylight,
47331,without reserve,
47332,at first blush,
47333,prima facie,
47334,on the face of,
47335,in set terms,
47336,cela saute aux yeux,
47337,he that runs may read,
47338,you can see it with half an eye,
47339,it needs no ghost to tell us,
47340,the meaning lies on the surface,
47341,cela va sans dire,
47342,res ipsa loquitur,
47343,clothing the palpable and familiar,
47344,fari quae sentiat,
47345,volto sciolto i pensieri stretti,
47346,you don't need a weatherman to know which way the you don't need a weatherman to know which way the wind blows,
47347,latency,
47348,inexpression,
47349,hidden meaning,
47350,occult meaning,
47351,occultness,
47352,mystery,
47353,cabala,
47354,anagoge,
47355,silence,
47356,concealment,
47357,more than meets the eye,
47358,more than meets the ear,
47359,Delphic oracle,
47360,le dessous des cartes,
47361,undercurrent,
47362,implication,
47363,logical implication,
47364,logical consequence,
47365,entailment,
47366,allusion,
47367,insinuation,
47368,innuendo,
47369,adumbration,
47370,something rotten in the state of Denmark,
47371,snake in the grass,
47372,secret,
47373,darkness,
47374,invisibility,
47375,imperceptibility,
47376,be latent,
47377,lurk,
47378,smolder,
47379,underlie,
47380,make no sign,
47381,escape observation,
47382,escape detection,
47383,escape recognition,
47384,lie hid,
47385,laugh in one's sleeve,
47386,keep back,
47387,involve,
47388,imply,
47389,understand,
47390,allude to,
47391,infer,
47392,leave an inference,
47393,entail,
47394,whisper,
47395,read between the lines,
47396,latent,
47397,lurking,
47398,secret,
47399,occult,
47400,implied,
47401,dormant,
47402,abeyant,
47403,unapparent,
47404,unknown,
47405,unseen,
47406,in the background,
47407,invisible,
47408,indiscoverable,
47409,dark,
47410,impenetrable,
47411,unspied,
47412,unsuspected,
47413,unsaid,
47414,unwritten,
47415,unpublished,
47416,unbreathed,
47417,untalked of,
47418,untold,
47419,unsung,
47420,unexposed,
47421,unproclaimed,
47422,undisclosed,
47423,unexpressed,
47424,not expressed,
47425,tacit,
47426,undeveloped,
47427,solved,
47428,unexplained,
47429,untraced,
47430,undiscovered,
47431,untracked,
47432,unexplored,
47433,uninvented,
47434,indirect,
47435,crooked,
47436,inferential,
47437,by inference,
47438,by implication,
47439,implicit,
47440,constructive,
47441,allusive,
47442,covert,
47443,muffled,
47444,steganographic,
47445,understood,
47446,underhand,
47447,underground,
47448,delitescent,
47449,concealed,
47450,by a side wind,
47451,sub silentio,
47452,in the background,
47453,behind the scenes,
47454,behind one's back,
47455,on the tip of one's tongue,
47456,secretly,
47457,between the lines,
47458,thereby hangs a tale,
47459,tacitum vivit sub pectore vulnus,
47460,where there's smoke,
47461,there's fire,
47462,information,
47463,enlightenment,
47464,acquaintance,
47465,knowledge,
47466,publicity,
47467,data,
47468,communication,
47469,intimation,
47470,notice,
47471,notification,
47472,enunciation,
47473,annunciation,
47474,announcement,
47475,communiqu_e,
47476,representation,
47477,round robin,
47478,presentment,
47479,case,
47480,estimate,
47481,specification,
47482,report,
47483,advice,
47484,monition,
47485,news,
47486,return,
47487,account,
47488,statement,
47489,mention,
47490,acquainting,
47491,instruction,
47492,outpouring,
47493,intercommunication,
47494,communicativeness,
47495,informant,
47496,authority,
47497,teller,
47498,intelligencer,
47499,reporter,
47500,exponent,
47501,mouthpiece,
47502,informer,
47503,eavesdropper,
47504,delator,
47505,detective,
47506,sleuth,
47507,mouchard,
47508,spy,
47509,newsmonger,
47510,messenger,
47511,amicus curiae,
47512,valet de place,
47513,cicerone,
47514,pilot,
47515,guide,
47516,guidebook,
47517,handbook,
47518,vade mecum,
47519,manual,
47520,map,
47521,plan,
47522,chart,
47523,gazetteer,
47524,itinerary,
47525,hint,
47526,suggestion,
47527,innuendo,
47528,inkling,
47529,whisper,
47530,passing word,
47531,word in the ear,
47532,subaudition,
47533,cue,
47534,byplay,
47535,gesture,
47536,gentle hint,
47537,broad hint,
47538,verbum sapienti,
47539,a word to the wise,
47540,insinuation,
47541,information theory,
47542,        ,
47543,bit,
47544,byte,
47545,word,
47546,doubleword,
47547,quad word,
47548,paragraph,
47549,segment,
47550,        ,
47551,magnetic media,
47552,paper medium,
47553,optical media,
47554,random access memory,
47555,RAM,
47556,read-only memory,
47557,ROM,
47558,write once read mostly memory,
47559,WORM,
47560,tell,
47561,inform,
47562,inform of,
47563,acquaint,
47564,acquaint with,
47565,impart,
47566,impart to,
47567,make acquaintance with,
47568,apprise,
47569,advise,
47570,enlighten,
47571,awaken,
47572,transmit,
47573,let fall,
47574,mention,
47575,express,
47576,intimate,
47577,represent,
47578,communicate,
47579,make known,
47580,publish,
47581,notify,
47582,signify,
47583,specify,
47584,convey the knowledge of,
47585,let one know,
47586,have one to know,
47587,give one to understand,
47588,give notice,
47589,set before,
47590,lay before,
47591,put before,
47592,point out,
47593,put into one's head,
47594,put one in possession of,
47595,instruct,
47596,direct the attention to,
47597,announce,
47598,annunciate,
47599,report,
47600,report progress,
47601,bringword,
47602,send word,
47603,leave word,
47604,write word,
47605,telegraph,
47606,telephone,
47607,wire,
47608,retail,
47609,render an account,
47610,give an account,
47611,state,
47612,let slip,
47613,blurt out,
47614,spill the beans,
47615,unburden oneself of,
47616,let off one's chest,
47617,disclose,
47618,show cause,
47619,explain,
47620,hint,
47621,given an inkling of,
47622,give a hint,
47623,drop a hint,
47624,throw out a hint,
47625,insinuate,
47626,allude to,
47627,make allusion to,
47628,glance at,
47629,tip the wink,
47630,suggest,
47631,prompt,
47632,give the cue,
47633,breathe,
47634,whisper,
47635,whisper in the ear,
47636,give a bit of one's mind,
47637,tell one plainly,
47638,tell once for all,
47639,speak volumes,
47640,undeceive,
47641,unbeguile,
47642,set right,
47643,correct,
47644,open the eyes of,
47645,disabuse,
47646,disillusion one of,
47647,be informed of,
47648,know,
47649,learn,
47650,get scent of,
47651,get wind of,
47652,gather from,
47653,awaken to,
47654,open one's eyes to,
47655,become alive,
47656,become awake to,
47657,hear,
47658,overhear,
47659,understand,
47660,come to one's ears,
47661,come to one's knowledge,
47662,reach one's ears,
47663,informed,
47664,communique,
47665,reported,
47666,published,
47667,expressive,
47668,explicit,
47669,plain spoken,
47670,nuncupative,
47671,nuncupatory,
47672,declaratory,
47673,expository,
47674,enunciative,
47675,communicative,
47676,communicatory,
47677,from information received,
47678,a little bird told me,
47679,I heard it through the grapevine,
47680,correction,
47681,disillusionment,
47682,correct,
47683,set right,
47684,set straight,
47685,put straight,
47686,undeceive,
47687,enlighten,
47688,show one one's error,
47689,point out an error,
47690,point out a fallacy,
47691,pick out an error,
47692,pick out the fallacy,
47693,open one's eyes,
47694,pick apart an argument,
47695,confutation,
47696,reasoning,
47697,corrective,
47698,I stand corrected,
47699,concealment,
47700,hiding,
47701,occultation,
47702,mystification,
47703,seal of secrecy,
47704,screen,
47705,disguise,
47706,masquerade,
47707,masked battery,
47708,hiding place,
47709,cryptography,
47710,steganography,
47711,freemasonry,
47712,stealth,
47713,stealthiness,
47714,sneakiness,
47715,obreption,
