,word,vec
19599,vesicle,
19600,corn husk,
19601,corn shuck,
19602,dermatology,
19603,conchology,
19604,testaceology,
19605,inunction,
19606,incrustation,
19607,superimposition,
19608,superposition,
19609,obduction,
19610,scale,
19611,veneer,
19612,facing,
19613,overlay,
19614,plate,
19615,silver plate,
19616,gold plate,
19617,copper plate,
19618,engobe,
19619,ormolu,
19620,Sheffield plate,
19621,pavement,
19622,coating,
19623,paint,
19624,varnish,
19625,plating,
19626,barrel plating,
19627,anointing,
19628,enamel,
19629,epitaxial deposition,
19630,vapor deposition,
19631,ground,
19632,whitewash,
19633,plaster,
19634,spackel,
19635,stucco,
19636,compo,
19637,cerement,
19638,ointment,
19639,cover,
19640,superpose,
19641,superimpose,
19642,overlay,
19643,overspread,
19644,wrap,
19645,encase,
19646,incase,
19647,face,
19648,case,
19649,veneer,
19650,pave,
19651,paper,
19652,tip,
19653,cap,
19654,bind,
19655,bulkhead,
19656,bulkhead in,
19657,clapboard,
19658,coat,
19659,paint,
19660,varnish,
19661,pay,
19662,incrust,
19663,stucco,
19664,dab,
19665,plaster,
19666,tar,
19667,wash,
19668,besmear,
19669,bedaub,
19670,anoint,
19671,do over,
19672,gild,
19673,plate,
19674,japan,
19675,lacquer,
19676,lacker,
19677,enamel,
19678,whitewash,
19679,parget,
19680,lay it on thick,
19681,overlie,
19682,overarch,
19683,endome,
19684,conceal,
19685,anodize,
19686,        ,
19687,galvanize,
19688,covering,
19689,superimposed,
19690,overlaid,
19691,plated,
19692,cutaneous,
19693,dermal,
19694,cortical,
19695,cuticular,
19696,tegumentary,
19697,skinny,
19698,scaly,
19699,squamous,
19700,covered,
19701,imbricated,
19702,loricated,
19703,armor plated,
19704,ironclad,
19705,under cover,
19706,cowled,
19707,cucullate,
19708,dermatoid,
19709,encuirassed,
19710,hooded,
19711,squamiferous,
19712,tectiform,
19713,vaginate,
19714,lining,
19715,inner coating,
19716,coating,
19717,stalactite,
19718,stalagmite,
19719,filling,
19720,stuffing,
19721,wadding,
19722,padding,
19723,wainscot,
19724,parietes,
19725,wall,
19726,line,
19727,stuff,
19728,incrust,
19729,wad,
19730,pad,
19731,fill,
19732,lined,
19733,clothing,
19734,investment,
19735,covering,
19736,dress,
19737,raiment,
19738,drapery,
19739,costume,
19740,attire,
19741,guise,
19742,toilet,
19743,toilette,
19744,trim,
19745,habiliment,
19746,vesture,
19747,vestment,
19748,garment,
19749,garb,
19750,palliament,
19751,apparel,
19752,wardrobe,
19753,wearing apparel,
19754,clothes,
19755,things,
19756,underclothes,
19757,array,
19758,tailoring,
19759,millinery,
19760,finery,
19761,full dress,
19762,garniture,
19763,theatrical properties,
19764,outfit,
19765,equipment,
19766,trousseau,
19767,uniform,
19768,regimentals,
19769,continentals,
19770,canonicals,
19771,livery,
19772,gear,
19773,harness,
19774,turn-out,
19775,accouterment,
19776,caparison,
19777,suit,
19778,rigging,
19779,trappings,
19780,traps,
19781,slops,
19782,togs,
19783,toggery,
19784,day wear,
19785,night wear,
19786,zoot suit,
19787,designer clothes,
19788,masquerade,
19789,dishabille,
19790,morning dress,
19791,undress,
19792,kimono,
19793,lungi,
19794,shooting-coat,
19795,mufti,
19796,rags,
19797,tatters,
19798,old clothes,
19799,mourning,
19800,weeds,
19801,duds,
19802,slippers,
19803,robe,
19804,tunic,
19805,paletot,
19806,habit,
19807,gown,
19808,coat,
19809,frock,
19810,blouse,
19811,toga,
19812,smock frock,
19813,claw coat,
19814,hammer coat,
19815,Prince Albert coat,
19816,sack coat,
19817,tuxedo coat,
19818,frock coat,
19819,dress coat,
19820,tail coat,
19821,cloak,
19822,pall,
19823,mantle,
19824,mantlet mantua,
19825,shawl,
19826,pelisse,
19827,wrapper,
19828,veil,
19829,cape,
19830,tippet,
19831,kirtle,
19832,plaid,
19833,muffler,
19834,comforter,
19835,haik,
19836,huke,
19837,chlamys,
19838,mantilla,
19839,tabard,
19840,housing,
19841,horse cloth,
19842,burnoose,
19843,burnous,
19844,roquelaure,
19845,houppelande,
19846,surcoat,
19847,overcoat,
19848,great coat,
19849,surtout,
19850,spencer,
19851,mackintosh,
19852,waterproof,
19853,raincoat,
19854,ulster,
19855,P-coat,
19856,dreadnought,
19857,wraprascal,
19858,poncho,
19859,cardinal,
19860,pelerine,
19861,barbe,
19862,chudder,
19863,jubbah,
19864,oilskins,
19865,pajamas,
19866,pilot jacket,
19867,talma jacket,
19868,vest,
19869,jerkin,
19870,waistcoat,
19871,doublet,
19872,camisole,
19873,gabardine,
19874,farthingale,
19875,kilt,
19876,jupe,
19877,crinoline,
19878,bustle,
19879,panier,
19880,skirt,
19881,apron,
19882,pinafore,
19883,bloomer,
19884,bloomers,
19885,chaqueta,
19886,songtag,
19887,tablier,
19888,pants,
19889,trousers,
19890,trowsers,
19891,breeches,
19892,pantaloons,
19893,inexpressibles,
19894,overalls,
19895,smalls,
19896,small clothes,
19897,shintiyan,
19898,shorts,
19899,jockey shorts,
19900,boxer shorts,
19901,tights,
19902,drawers,
19903,panties,
19904,unmentionables,
19905,knickers,
19906,knickerbockers,
19907,philibeg,
19908,fillibeg,
19909,pants suit,
19910,culottes,
19911,jeans,
19912,blue jeans,
19913,dungarees,
19914,denims,
19915,        ,
19916,Levis,
19917,Calvin Klein,
19918,Calvins,
19919,Bonjour,
19920,Gloria Vanderbilt,
19921,headdress,
19922,headgear,
19923,chapeau,
19924,crush hat,
19925,opera hat,
19926,kaffiyeh,
19927,sombrero,
19928,jam,
19929,tam-o-shanter,
19930,tarboosh,
19931,topi,
19932,sola topi,
19933,pagri,
19934,puggaree,
19935,cap,
19936,hat,
19937,beaver hat,
19938,coonskin cap,
19939,castor,
19940,bonnet,
19941,tile,
19942,wideawake,
19943,billycock,
19944,wimple,
19945,nightcap,
19946,mobcap,
19947,skullcap,
19948,hood,
19949,coif,
19950,capote,
19951,calash,
19952,kerchief,
19953,snood,
19954,babushka,
19955,head,
19956,coiffure,
19957,crown,
19958,chignon,
19959,pelt,
19960,wig,
19961,front,
19962,peruke,
19963,periwig,
19964,caftan,
19965,turban,
19966,fez,
19967,shako,
19968,csako,
19969,busby,
19970,kepi,
19971,forage cap,
19972,bearskin,
19973,baseball cap,
19974,fishing hat,
19975,helmet,
19976,mask,
19977,domino,
19978,body clothes,
19979,linen,
19980,hickory shirt,
19981,shirt,
19982,sark,
19983,smock,
19984,shift,
19985,chemise,
19986,night gown,
19987,negligee,
19988,dressing gown,
19989,night shirt,
19990,bedgown,
19991,sac de nuit,
19992,underclothes,
19993,underpants,
19994,undershirt,
19995,slip,
19996,brassiere,
19997,corset,
19998,stays,
19999,corsage,
20000,corset,
20001,corselet,
20002,bodice,
20003,girdle,
20004,stomacher,
20005,petticoat,
20006,panties,
20007,under waistcoat,
20008,jock,
20009,athletic supporter,
20010,jockstrap,
20011,sweater,
20012,jersey,
20013,cardigan,
20014,turtleneck,
20015,pullover,
20016,sweater vest,
20017,neckerchief,
20018,neckcloth,
20019,tie,
20020,ruff,
20021,collar,
20022,cravat,
20023,stock,
20024,handkerchief,
20025,scarf,
20026,bib,
20027,tucker,
20028,boa,
20029,cummerbund,
20030,rumal,
20031,rabat,
20032,shoe,
20033,pump,
20034,boot,
20035,slipper,
20036,sandal,
20037,galoche,
20038,galoshes,
20039,patten,
20040,clog,
20041,sneakers,
20042,running shoes,
20043,hiking boots,
20044,high-low,
20045,Blucher boot,
20046,wellington boot,
20047,Hessian boot,
20048,jack boot,
20049,top boot,
20050,Balmoral,
20051,arctics,
20052,bootee,
20053,bootikin,
20054,brogan,
20055,chaparajos,
20056,chavar,
20057,chivarras,
20058,chivarros,
20059,gums,
20060,larrigan,
20061,rubbers,
20062,showshoe,
20063,stogy,
20064,veldtschoen,
20065,legging,
20066,buskin,
20067,greave,
20068,galligaskin,
20069,gamache,
20070,gamashes,
20071,moccasin,
20072,gambado,
20073,gaiter,
20074,spatterdash,
20075,brogue,
20076,antigropelos,
20077,stocking,
20078,hose,
20079,gaskins,
20080,trunk hose,
20081,sock,
20082,hosiery,
20083,glove,
20084,gauntlet,
20085,mitten,
20086,cuff,
20087,wristband,
20088,sleeve,
20089,swaddling cloth,
20090,baby linen,
20091,layette,
20092,ice wool,
20093,taffeta,
20094,pocket handkerchief,
20095,hanky,
20096,hankie,
20097,clothier,
20098,tailor,
20099,milliner,
20100,costumier,
20101,sempstress,
20102,snip,
20103,dressmaker,
20104,habitmaker,
20105,breechesmaker,
20106,shoemaker,
20107,Crispin,
20108,friseur,
20109,cordwainer,
20110,cobbler,
20111,hosier,
20112,hatter,
20113,draper,
20114,linen draper,
20115,haberdasher,
20116,mercer,
20117,        ,
20118,diaper,
20119,nappy,
20120,disposable diaper,
20121,cloth diaper,
20122,Luvs,
20123,Huggies,
20124,invest,
20125,cover,
20126,envelope,
20127,lap,
20128,involve,
20129,inwrap,
20130,enwrap,
20131,wrap,
20132,fold up,
20133,wrap up,
20134,lap up,
20135,muffle up,
20136,overlap,
20137,sheath,
20138,swathe,
20139,swaddle,
20140,roll up in,
20141,circumvest,
20142,vest,
20143,clothe,
20144,array,
20145,dress,
20146,dight,
20147,drape,
20148,robe,
20149,enrobe,
20150,attire,
20151,apparel,
20152,accounter,
20153,rig,
20154,fit out,
20155,deck,
20156,perk,
20157,equip,
20158,harness,
20159,caparison,
20160,wear,
20161,don,
20162,put on,
20163,huddle on,
20164,slip on,
20165,mantle,
20166,invested,
20167,habited,
20168,dighted,
20169,barbed,
20170,barded,
20171,clad,
20172,costume,
20173,shod,
20174,chausse,
20175,en grande tenue,
20176,sartorial,
20177,the soul of this man is his clothes,
20178,divestment,
20179,taking off,
20180,nudity,
20181,bareness,
20182,undress,
20183,dishabille,
20184,the altogether,
20185,nudation,
20186,denudation,
20187,decortication,
20188,depilation,
20189,excoriation,
20190,desquamation,
20191,molting,
20192,exfoliation,
20193,trichosis,
20194,divest,
20195,uncover,
20196,denude,
20197,bare,
20198,strip,
20199,disfurnish,
20200,undress,
20201,disrobe,
20202,uncoif,
20203,dismantle,
20204,put off,
20205,take off,
20206,cast off,
20207,doff,
20208,peel,
20209,pare,
20210,decorticate,
20211,excoriate,
20212,skin,
20213,scalp,
20214,flay,
20215,expose,
20216,lay open,
20217,exfoliate,
20218,molt,
20219,mew,
20220,cast the skin,
20221,divested,
20222,bare,
20223,naked,
20224,nude,
20225,undressed,
20226,undraped,
20227,denuded,
20228,exposed,
20229,in dishabille,
20230,bald,
20231,threadbare,
20232,ragged,
20233,callow,
20234,roofless,
20235,in a state of nature,
20236,in nature's garb,
20237,in the buff,
20238,in native buff,
20239,in birthday suit,
20240,in puris naturalibus,
20241,with nothing on,
20242,stark naked,
20243,stark raving naked,
20244,bald as a coot,
20245,bare as the back of one's hand,
20246,out at elbows,
20247,barefoot,
20248,bareback,
20249,barebacked,
20250,leafless,
20251,napless,
20252,hairless,
20253,circumjacence,
20254,circumambience,
20255,environment,
20256,encompassment,
20257,atmosphere,
20258,medium,
20259,surroundings,
20260,outpost,
20261,border,
20262,girdle,
20263,outskirts,
20264,boulebards,
20265,suburbs,
20266,purlieus,
20267,precincts,
20268,faubourgs,
20269,environs,
20270,entourage,
20271,banlieue,
20272,neighborhood,
20273,vicinage,
20274,vicinity,
20275,lie around,
20276,surround,
20277,beset,
20278,compass,
20279,encompass,
20280,environ,
20281,inclose,
20282,enclose,
20283,encircle,
20284,embrace,
20285,circumvent,
20286,lap,
20287,gird,
20288,belt,
20289,begird,
20290,engird,
20291,skirt,
20292,twine round,
20293,hem in,
20294,circumjacent,
20295,circumambient,
20296,circumfluent,
20297,ambient,
20298,surrounding,
20299,circumferential,
20300,suburban,
20301,around,
20302,about,
20303,without,
20304,on every side,
20305,on all sides,
20306,right and left,
20307,all round,
20308,round about,
20309,interposition,
20310,interjacence,
20311,intercurrence,
20312,intervenience,
20313,interlocation,
20314,interdigitation,
20315,interjection,
20316,interpolation,
20317,interlineation,
20318,interspersion,
20319,intercalation,
20320,        ,
20321,interpenetration,
20322,permeation,
20323,infiltration,
20324,        ,
20325,intervention,
20326,interference,
20327,intrusion,
20328,obtrusion,
20329,insinuation,
20330,insertion,
20331,dovetailing,
20332,embolism,
20333,intermediary,
20334,intermedium,
20335,go between,
20336,bodkin,
20337,intruder,
20338,interloper,
20339,parenthesis,
20340,episode,
20341,flyleaf,
20342,partition,
20343,septum,
20344,diaphragm,
20345,midriff,
20346,dissepiment,
20347,party wall,
20348,panel,
20349,room divider,
20350,halfway house,
20351,lie between,
20352,come between,
20353,get between,
20354,intervene,
20355,slide in,
20356,interpenetrate,
20357,permeate,
20358,put between,
20359,introduce,
20360,import,
20361,throw in,
20362,wedge in,
20363,edge in,
20364,jam in,
20365,worm in,
20366,foist in,
20367,run in,
20368,plow in,
20369,work in,
20370,interpose,
20371,interject,
20372,intercalate,
20373,interpolate,
20374,interline,
20375,interleave,
20376,intersperse,
20377,interweave,
20378,interlard,
20379,interdigitate,
20380,sandwich in,
20381,fit in,
20382,squeeze in,
20383,let in,
20384,dovetail,
20385,splice,
20386,mortise,
20387,insinuate,
20388,smuggle,
20389,infiltrate,
20390,ingrain,
20391,interfere,
20392,put in an oar,
20393,thrust one's nose in,
20394,intrude,
20395,obtrude,
20396,have a finger in the pie,
20397,introduce the thin end of the wedge,
20398,thrust in,
20399,interjacent,
20400,intercurrent,
20401,intervenient,
20402,intervening,
20403,intermediate,
20404,intermediary,
20405,intercalary,
20406,interstitial,
20407,embolismal,
20408,parenthetical,
20409,episodic,
20410,mediterranean,
20411,intrusive,
20412,embosomed,
20413,merged,
20414,between,
20415,betwixt,
20416,twixt,
20417,among,
20418,amongst,
20419,amid,
20420,amidst,
20421,mid,
20422,midst,
20423,in the thick of,
20424,betwixt and between,
20425,sandwich-wise,
20426,parenthetically,
20427,obiter dictum,
20428,circumscription,
20429,limitation,
20430,inclosure,
20431,confinement,
20432,circumvallation,
20433,encincture,
20434,envelope,
20435,container,
20436,circumscribe,
20437,limit,
20438,bound,
20439,confine,
20440,inclose,
20441,surround,
20442,compass about,
20443,imprison,
20444,hedge in,
20445,wall in,
20446,rail in,
20447,fence round,
20448,fence in,
20449,hedge round,
20450,picket,
20451,corral,
20452,enfold,
20453,bury,
20454,encase,
20455,incase,
20456,pack up,
20457,enshrine,
20458,inclasp,
20459,wrap up,
20460,embay,
20461,embosom,
20462,containment,
20463,circumscribed,
20464,begirt,
20465,lapt,
20466,buried in,
20467,immersed in,
20468,embosomed,
20469,in the bosom of,
20470,imbedded,
20471,encysted,
20472,mewed up,
20473,imprisoned,
20474,landlocked,
20475,in a ring fence,
20476,outline,
20477,circumference,
20478,perimeter,
20479,periphery,
20480,ambit,
20481,circuit,
20482,lines tournure,
20483,contour,
20484,profile,
20485,silhouette,
20486,bounds,
20487,coast line,
20488,zone,
20489,belt,
20490,girth,
20491,band,
20492,baldric,
20493,zodiac,
20494,girdle,
20495,tyre,
20496,cingle,
20497,clasp,
20498,girt,
20499,cordon,
20500,circlet,
20501,edge,
20502,verge,
20503,brink,
20504,brow,
20505,brim,
20506,margin,
20507,border,
20508,confine,
20509,skirt,
20510,rim,
20511,flange,
20512,side,
20513,mouth,
20514,jaws,
20515,chops,
20516,chaps,
20517,fauces,
20518,lip,
20519,muzzle,
20520,threshold,
20521,door,
20522,porch,
20523,portal,
20524,coast,
20525,shore,
20526,frame,
20527,fringe,
20528,flounce,
20529,frill,
20530,list,
20531,trimming,
20532,edging,
20533,skirting,
20534,hem,
20535,selvedge,
20536,welt,
20537,furbelow,
20538,valance,
20539,gimp,
20540,border,
20541,marginal,
20542,skirting,
20543,labial,
20544,labiated,
20545,marginated,
20546,inclosure,
20547,envelope,
20548,case,
20549,wrapper,
20550,girdle,
20551,pen,
20552,fold,
20553,pen fold,
20554,in fold,
20555,sheep fold,
20556,paddock,
20557,pound,
20558,corral,
20559,yard,
20560,net,
20561,seine net,
20562,wall,
20563,hedge,
20564,hedge row,
20565,espalier,
20566,fence,
20567,pale,
20568,paling,
20569,balustrade,
20570,rail,
20571,railing,
20572,quickset hedge,
20573,park paling,
20574,circumvallation,
20575,enceinte,
20576,ring fence,
20577,barrier,
20578,barricade,
20579,gate,
20580,gateway,
20581,bent,
20582,dingle,
20583,door,
20584,hatch,
20585,cordon,
20586,prison,
20587,dike,
20588,dyke,
20589,ditch,
20590,fosse,
20591,moat,
20592,inclose,
20593,circumscribe,
20594,limit,
20595,boundary,
20596,bounds,
20597,confine,
20598,enclave,
20599,term,
20600,bourn,
20601,verge,
20602,curbstone,
20603,but,
20604,pale,
20605,reservation,
20606,termination,
20607,terminus,
20608,stint,
20609,frontier,
20610,precinct,
20611,marches,
20612,backwoods,
20613,boundary line,
20614,landmark,
20615,line of demarcation,
20616,line of circumvallation,
20617,pillars of Hercules,
20618,Rubicon,
20619,turning point,
20620,ne plus ultra,
20621,sluice,
20622,floodgate,
20623,definite,
20624,conterminate,
20625,conterminable,
20626,terminal,
20627,frontier,
20628,bordering,
20629,thus far,
20630,thus far and no further,
20631,stick to the reservation,
20632,go beyond the pale,
20633,front,
20634,fore,
20635,forepart,
20636,foreground,
20637,face,
20638,disk,
20639,disc,
20640,frontage,
20641,facade,
20642,proscenium,
20643,facia,
20644,frontispiece,
20645,anteriority,
20646,obverse,
20647,fore rank,
20648,front rank,
20649,van,
20650,vanguard,
20651,advanced guard,
20652,outpost,
20653,first line,
20654,scout,
20655,brow,
20656,forehead,
20657,visage,
20658,physiognomy,
20659,phiz,
20660,countenance,
20661,mut,
20662,rostrum,
20663,beak,
20664,bow,
20665,stem,
20666,prow,
20667,prore,
20668,jib,
20669,pioneer,
20670,metoposcopy,
20671,be in front,
20672,stand in front,
20673,front,
20674,face,
20675,confront,
20676,bend forwards,
20677,come to the front,
20678,come to the fore,
20679,fore,
20680,anterior,
20681,front,
20682,frontal,
20683,before,
20684,in front,
20685,in the van,
20686,in advance,
20687,ahead,
20688,right ahead,
20689,forehead,
20690,foremost,
20691,in the foreground,
20692,in the lee of,
20693,before one's face,
20694,before one's eyes,
20695,face to face,
20696,vis-a-vis,
20697,front a front,
20698,formosa muta commendatio est,
20699,frons est animi janua,
20700,Human face divine,
20701,imago animi vultus est indices oculi,
20702,sea of upturned faces,
20703,rear,
20704,back,
20705,posteriority,
20706,rear rank,
20707,rear guard,
20708,background,
20709,hinterland,
20710,occiput,
20711,nape,
20712,chine,
20713,heels,
20714,tail,
20715,rump,
20716,croup,
20717,buttock,
20718,posteriors,
20719,backside scut,
20720,breech,
20721,dorsum,
20722,loin,
20723,dorsal region,
20724,lumbar region,
20725,hind quarters,
20726,aitchbone,
20727,natch,
20728,natch bone,
20729,stern,
20730,poop,
20731,afterpart,
20732,heelpiece,
20733,crupper,
20734,wake,
20735,train,
20736,reverse,
20737,other side of the shield,
20738,be behind,
20739,fall astern,
20740,bend backwards,
20741,bring up the rear,
20742,back,
20743,rear,
20744,hind,
20745,hinder,
20746,hindmost,
20747,hindermost,
20748,postern,
20749,posterior,
20750,dorsal,
20751,after,
20752,caudal,
20753,lumbar,
20754,mizzen,
20755,tergal,
20756,behind,
20757,in the rear,
20758,in the background,
20759,behind one's back,
20760,at the heels of,
20761,at the tail of,
20762,at the back of,
20763,back to back,
20764,after,
20765,aft,
20766,abaft,
20767,astern,
20768,sternmost,
20769,aback,
20770,rearward,
20771,ogni medaglia ha il suo rovescio,
20772,the other side of the coin,
20773,laterality,
20774,side,
20775,flank,
20776,quarter,
20777,lee,
20778,hand,
20779,cheek,
20780,jowl,
20781,jole,
20782,wing,
20783,profile,
20784,temple,
20785,parietes,
20786,loin,
20787,haunch,
20788,hip,
20789,beam,
20790,gable,
20791,gable end,
20792,broadside,
20793,lee side,
20794,points of the compass,
20795,East,
20796,Orient,
20797,Levant,
20798,West,
20799,orientation,
20800,be on one side,
20801,flank,
20802,outflank,
20803,sidle,
20804,skirt,
20805,orientate,
20806,lateral,
20807,sidelong,
20808,collateral,
20809,parietal,
20810,flanking,
20811,skirting,
20812,flanked,
20813,sideling,
20814,many sided,
20815,multilateral,
20816,bilateral,
20817,trilateral,
20818,quadrilateral,
20819,Eastern,
20820,orient,
20821,oriental,
20822,Levantine,
20823,Western,
20824,occidental,
20825,Hesperian,
20826,sideways,
20827,sidelong,
20828,broadside on,
20829,on one side,
20830,abreast,
20831,alongside,
20832,beside,
20833,aside,
20834,by the side of,
20835,side by side,
20836,cheek by jowl,
20837,to windward,
20838,to leeward,
20839,laterally,
20840,right and left,
20841,on her beam ends,
20842,his cheek the may of days outworn,
20843,contraposition,
20844,opposition,
20845,polarity,
20846,inversion,
20847,opposite side,
20848,reverse,
20849,inverse,
20850,counterpart,
20851,antipodes,
20852,opposite poles,
20853,North and South,
20854,antonym,
20855,opposite,
20856,be opposite,
20857,subtend,
20858,opposite,
20859,reverse,
20860,inverse,
20861,converse,
20862,antipodal,
20863,subcontrary,
20864,fronting,
20865,facing,
20866,diametrically opposite,
20867,Northern,
20868,septentrional,
20869,Boreal,
20870,arctic,
20871,Southern,
20872,Austral,
20873,antarctic,
20874,over,
20875,over the way,
20876,over against,
20877,against,
20878,face to face,
20879,vis-a-vis,
20880,as poles asunder,
20881,dextrality,
20882,right,
20883,right hand,
20884,dexter,
20885,offside,
20886,starboard,
20887,dextral,
20888,right-handed,
20889,dexter,
20890,dextrorsal,
20891,dextrorse,
20892,ambidextral,
20893,ambidextrous,
20894,dextro,
20895,dextrad,
20896,dextrally,
20897,sinistrality,
20898,left,
20899,left hand,
20900,a gauche,
20901,sinister,
20902,nearside,
20903,larboard,
20904,port,
20905,left-handed,
20906,sinister,
20907,sinistral,
20908,sinistrorsal,
20909,sinistrorse,
20910,sinistrous,
20911,laevo-,
20912,sinistrally,
20913,sinistrously,
20914,form,
20915,figure,
20916,shape,
20917,conformation,
20918,configuration,
20919,make,
20920,formation,
20921,frame,
20922,construction,
20923,cut,
20924,set,
20925,build,
20926,trim,
20927,cut of one's jib,
20928,stamp,
20929,type,
20930,cast,
20931,mold,
20932,fashion,
20933,contour,
20934,structure,
20935,plasmature,
20936,feature,
20937,lineament,
20938,turn,
20939,phase,
20940,posture,
20941,attitude,
20942,pose,
20943,        ,
20944,morphism,
20945,        ,
20946,isomorphism,
20947,forming,
20948,formation,
20949,figuration,
20950,efformation,
20951,sculpture,
20952,plasmation,
20953,form,
20954,shape,
20955,figure,
20956,fashion,
20957,efform,
20958,carve,
20959,cut,
20960,chisel,
20961,hew,
20962,cast,
20963,rough hew,
20964,rough cast,
20965,sketch,
20966,block out,
20967,hammer out,
20968,trim,
20969,lick into shape,
20970,put into shape,
20971,model,
20972,knead,
20973,work up into,
20974,set,
20975,mold,
20976,sculpture,
20977,cast,
20978,stamp,
20979,build,
20980,formed,
20981,plastic,
20982,fictile,
20983,formative,
20984,fluid,
20985,        ,
20986,plasmic,
20987,        ,
20988,isomorphous,
20989,        ,
20990,pleomorphic,
20991,protean,
20992,changeable,
20993,amorphism,
20994,informity,
20995,unlicked cub,
20996,rudis indigestaque moles,
20997,disorder,
20998,deformity,
20999,disfigurement,
21000,defacement,
21001,mutilation,
21002,deforming,
21003,chaos,
21004,randomness,
21005,fluid,
21006,deface,
21007,disfigure,
21008,deform,
21009,mutilate,
21010,truncate,
21011,derange,
21012,blemish,
21013,mar,
21014,shapeless,
21015,amorphous,
21016,formless,
21017,unformed,
21018,unhewn,
21019,unfashioned,
21020,unshaped,
21021,unshapen,
21022,rough,
21023,rude,
21024,Gothic,
21025,barbarous,
21026,rugged,
21027,symmetry,
21028,shapeliness,
21029,finish,
21030,beauty,
21031,proportion,
21032,eurythmy,
21033,uniformity,
21034,parallelism,
21035,bilateral symmetry,
21036,trilateral symmetry,
21037,multilateral symmetry,
21038,centrality,
21039,arborescence,
21040,branching,
21041,ramification,
21042,arbor vitae,
21043,symmetrical,
21044,shapely,
21045,well set,
21046,finished,
21047,beautiful,
21048,classic,
21049,chaste,
21050,severe,
21051,regular,
21052,uniform,
21053,balanced,
21054,equal,
21055,parallel,
21056,coextensive,
21057,arborescent,
21058,arboriform,
21059,dendriform,
21060,dendroid,
21061,branching,
21062,ramous,
21063,ramose,
21064,filiciform,
21065,filicoid,
21066,subarborescent,
21067,papilionaceous,
21068,fuji-shaped,
21069,fujigata,
21070,distortion,
21071,detortion,
21072,contortion,
21073,twist,
21074,crookedness,
21075,grimace,
21076,deformity,
21077,malformation,
21078,malconformation,
21079,harelip,
21080,monstrosity,
21081,misproportion,
21082,want of symmetry,
21083,anamorphosis,
21084,ugliness,
21085,talipes,
21086,teratology,
21087,asymmetry,
21088,irregularity,
21089,distort,
21090,contort,
21091,twist,
21092,warp,
21093,wrest,
21094,writhe,
21095,make faces,
21096,deform,
21097,misshape,
21098,distorted,
21099,out of shape,
21100,irregular,
21101,asymmetric,
21102,unsymmetric,
21103,awry,
21104,wry,
21105,askew,
21106,crooked,
21107,not true,
21108,not straight,
21109,on one side,
21110,crump,
21111,deformed,
21112,harelipped,
21113,misshapen,
21114,misbegotten,
21115,misproportioned,
21116,ill proportioned,
21117,ill-made,
21118,grotesque,
21119,monstrous,
21120,crooked as a ram's horn,
21121,camel backed,
21122,hump backed,
21123,hunch backed,
21124,bunch backed,
21125,crook backed,
21126,bandy,
21127,bandy legged,
21128,bow legged,
21129,bow kneed,
21130,knock kneed,
21131,splay footed,
21132,club footed,
21133,round shouldered,
21134,snub nosed,
21135,curtailed of one's fair proportions,
21136,stumpy,
21137,gaunt,
21138,bloated,
21139,scalene,
21140,simous,
21141,taliped,
21142,talipedic,
21143,all manner of ways,
21144,crooked as a Virginia fence,
21145,angularity,
21146,angularness,
21147,aduncity,
21148,angle,
21149,cusp,
21150,bend,
21151,fold,
21152,notch,
21153,fork,
21154,bifurcation,
21155,elbow,
21156,knee,
21157,knuckle,
21158,ankle,
21159,groin,
21160,crotch,
21161,crutch,
21162,crane,
21163,fluke,
21164,scythe,
21165,sickle,
21166,zigzag,
21167,kimbo,
21168,akimbo,
21169,corner,
21170,nook,
21171,recess,
21172,niche,
21173,oriel,
21174,coign,
21175,right angle,
21176,obliquity,
21177,angle of 45 degrees,
21178,miter,
21179,acute angle,
21180,obtuse angle,
21181,salient angle,
21182,reentering angle,
21183,spherical angle,
21184,angular measurement,
21185,angular elevation,
21186,angular distance,
21187,angular velocity,
21188,trigonometry,
21189,goniometry,
21190,altimetry,
21191,clinometer,
21192,graphometer,
21193,goniometer,
21194,theodolite,
21195,sextant,
21196,quadrant,
21197,dichotomy,
21198,triangle,
21199,trigon,
21200,wedge,
21201,rectangle,
21202,square,
21203,lozenge,
21204,diamond,
21205,rhomb,
21206,rhombus,
21207,quadrangle,
21208,quadrilateral,
21209,parallelogram,
21210,quadrature,
21211,polygon,
21212,pentagon,
21213,hexagon,
21214,heptagon,
21215,octagon,
21216,oxygon,
21217,decagon,
21218,pyramid,
21219,cone,
21220,Platonic bodies,
21221,cube,
21222,rhomboid,
21223,tetrahedron,
21224,pentahedron,
21225,hexahedron,
21226,octahedron,
21227,dodecahedron,
21228,icosahedron,
21229,eicosahedron,
21230,prism,
21231,pyramid,
21232,parallelopiped,
21233,curb roof,
21234,gambrel roof,
21235,mansard roof,
21236,bend,
21237,fork,
21238,bifurcate,
21239,crinkle,
21240,angular,
21241,bent,
21242,crooked,
21243,aduncous,
21244,uncinated,
21245,aquiline,
21246,jagged,
21247,serrated,
21248,falciform,
21249,falcated,
21250,furcated,
21251,forked,
21252,bifurcate,
21253,zigzag,
21254,furcular,
21255,hooked,
21256,dovetailed,
21257,knock kneed,
21258,crinkled,
21259,akimbo,
21260,kimbo,
21261,geniculated,
21262,oblique,
21263,fusiform,
21264,wedge-shaped,
21265,cuneiform,
21266,cuneate,
21267,multangular,
21268,oxygonal,
21269,triangular,
21270,trigonal,
21271,trilateral,
